satis_id,satis_tarihi,urun_id,adet,toplam_tutar,satis_durumu
3235,2025-11-08,URN-129,3,810,Tamamlandı
3236,2025-11-08,URN-101,2,1500,Tamamlandı
3237,2025-11-08,URN-127,2,1160,Tamamlandı
3238,2025-11-08,URN-101,2,1500,Tamamlandı
3239,2025-11-08,URN-122,3,1200,Tamamlandı
3240,2025-11-08,URN-115,2,1100,Tamamlandı
3241,2025-11-08,URN-126,2,1900,İade Edildi
3242,2025-11-08,URN-113,2,180,Tamamlandı
3243,2025-11-08,URN-106,1,450,Tamamlandı
3244,2025-11-09,URN-119,1,160,Tamamlandı
3245,2025-11-09,URN-101,1,750,Tamamlandı
3246,2025-11-09,URN-111,2,700,Tamamlandı
3247,2025-11-09,URN-102,3,960,Tamamlandı
3248,2025-11-09,URN-121,2,640,Tamamlandı
3249,2025-11-09,URN-101,2,1500,Tamamlandı
3250,2025-11-09,URN-125,2,680,Tamamlandı
3251,2025-11-09,URN-104,2,420,Tamamlandı
3252,2025-11-09,URN-101,3,2250,Tamamlandı
3253,2025-11-09,URN-100,2,900,Tamamlandı
3254,2025-11-09,URN-118,2,380,Tamamlandı
3255,2025-11-09,URN-101,1,750,Tamamlandı
3256,2025-11-09,URN-110,2,2400,Tamamlandı
3257,2025-11-10,URN-101,2,1500,Tamamlandı
3258,2025-11-10,URN-101,2,1500,Tamamlandı
3259,2025-11-10,URN-112,3,840,Tamamlandı
3260,2025-11-10,URN-128,1,150,Tamamlandı
3261,2025-11-10,URN-104,1,210,Tamamlandı
3262,2025-11-10,URN-125,2,680,Tamamlandı
3263,2025-11-11,URN-102,3,960,Tamamlandı
3264,2025-11-11,URN-102,2,640,Tamamlandı
3265,2025-11-11,URN-105,1,380,Tamamlandı
3266,2025-11-11,URN-111,3,1050,Tamamlandı
3267,2025-11-11,URN-106,1,450,Tamamlandı
3268,2025-11-11,URN-101,2,1500,Tamamlandı
3269,2025-11-12,URN-101,1,750,Tamamlandı
3270,2025-11-12,URN-115,3,1650,İade Edildi
3271,2025-11-12,URN-125,1,340,Tamamlandı
3272,2025-11-12,URN-118,1,190,Tamamlandı
3273,2025-11-12,URN-101,1,750,Tamamlandı
3274,2025-11-13,URN-110,3,3600,Tamamlandı
3275,2025-11-13,URN-103,2,360,Tamamlandı
3276,2025-11-13,URN-126,3,2850,Tamamlandı
3277,2025-11-13,URN-104,3,630,Tamamlandı
3278,2025-11-13,URN-129,3,810,Tamamlandı
3279,2025-11-13,URN-112,3,840,Tamamlandı
3280,2025-11-13,URN-102,2,640,Tamamlandı
3281,2025-11-13,URN-125,2,680,Tamamlandı
3282,2025-11-13,URN-104,2,420,Tamamlandı
3283,2025-11-13,URN-109,2,1200,İade Edildi
3284,2025-11-14,URN-113,3,270,Tamamlandı
3285,2025-11-14,URN-122,2,800,Tamamlandı
3286,2025-11-14,URN-128,3,450,Tamamlandı
3287,2025-11-14,URN-118,2,380,Tamamlandı
3288,2025-11-14,URN-118,2,380,Tamamlandı
3289,2025-11-14,URN-100,2,900,Tamamlandı
3290,2025-11-14,URN-101,2,1500,Tamamlandı
3291,2025-11-14,URN-101,2,1500,Tamamlandı
3292,2025-11-14,URN-101,2,1500,Tamamlandı
3293,2025-11-14,URN-110,2,2400,İptal Edildi
3294,2025-11-14,URN-102,2,640,Tamamlandı
3295,2025-11-14,URN-109,1,600,İade Edildi
3296,2025-11-14,URN-115,2,1100,Tamamlandı
3297,2025-11-14,URN-101,2,1500,Tamamlandı
3298,2025-11-15,URN-101,2,1500,Tamamlandı
3299,2025-11-15,URN-114,2,100,Tamamlandı
3300,2025-11-15,URN-113,3,270,Tamamlandı
3301,2025-11-15,URN-107,2,400,Tamamlandı
3302,2025-11-15,URN-126,2,1900,Tamamlandı
3303,2025-11-15,URN-116,1,240,Tamamlandı
3304,2025-11-15,URN-108,3,2550,Tamamlandı
3305,2025-11-15,URN-121,2,640,Tamamlandı
3306,2025-11-15,URN-123,2,440,Tamamlandı
3307,2025-11-15,URN-101,3,2250,Tamamlandı
3308,2025-11-15,URN-115,3,1650,Tamamlandı
3309,2025-11-15,URN-125,3,1020,Tamamlandı
3310,2025-11-15,URN-119,3,480,Tamamlandı
3311,2025-11-15,URN-102,1,320,Tamamlandı
3312,2025-11-15,URN-120,2,1300,İptal Edildi
3313,2025-11-15,URN-116,1,240,Tamamlandı
3314,2025-11-15,URN-116,1,240,Tamamlandı
3315,2025-11-15,URN-101,3,2250,Tamamlandı
3316,2025-11-15,URN-101,2,1500,Tamamlandı
3317,2025-11-16,URN-124,3,2550,Tamamlandı
3318,2025-11-16,URN-101,1,750,Tamamlandı
3319,2025-11-16,URN-123,1,220,Tamamlandı
3320,2025-11-16,URN-102,2,640,Tamamlandı
3321,2025-11-16,URN-112,2,560,Tamamlandı
3322,2025-11-16,URN-111,1,350,Tamamlandı
3323,2025-11-16,URN-110,1,1200,Tamamlandı
3324,2025-11-16,URN-101,3,2250,Tamamlandı
3325,2025-11-16,URN-101,1,750,İptal Edildi
3326,2025-11-16,URN-111,2,700,Tamamlandı
3327,2025-11-16,URN-107,3,600,Tamamlandı
3328,2025-11-16,URN-126,3,2850,Tamamlandı
3329,2025-11-17,URN-101,3,2250,Tamamlandı
3330,2025-11-17,URN-120,2,1300,Tamamlandı
3331,2025-11-17,URN-101,2,1500,Tamamlandı
3332,2025-11-17,URN-116,3,720,Tamamlandı
3333,2025-11-17,URN-104,3,630,Tamamlandı
3334,2025-11-17,URN-115,1,550,Tamamlandı
3335,2025-11-17,URN-124,1,850,Tamamlandı
3336,2025-11-17,URN-127,1,580,Tamamlandı
3337,2025-11-17,URN-126,2,1900,Tamamlandı
3338,2025-11-17,URN-101,1,750,Tamamlandı
3339,2025-11-17,URN-121,1,320,Tamamlandı
3340,2025-11-17,URN-101,1,750,Tamamlandı
3341,2025-11-17,URN-101,2,1500,Tamamlandı
3342,2025-11-17,URN-102,3,960,Tamamlandı
3343,2025-11-17,URN-115,3,1650,Tamamlandı
3344,2025-11-18,URN-123,2,440,Tamamlandı
3345,2025-11-18,URN-114,1,50,Tamamlandı
3346,2025-11-18,URN-101,2,1500,Tamamlandı
3347,2025-11-18,URN-107,1,200,Tamamlandı
3348,2025-11-18,URN-109,1,600,Tamamlandı
3349,2025-11-19,URN-122,1,400,Tamamlandı
3350,2025-11-19,URN-101,1,750,Tamamlandı
3351,2025-11-19,URN-127,3,1740,Tamamlandı
3352,2025-11-19,URN-125,2,680,Tamamlandı
3353,2025-11-19,URN-115,3,1650,Tamamlandı
3354,2025-11-19,URN-108,3,2550,Tamamlandı
3355,2025-11-19,URN-111,2,700,İptal Edildi
3356,2025-11-20,URN-101,2,1500,Tamamlandı
3357,2025-11-20,URN-126,1,950,Tamamlandı
3358,2025-11-20,URN-127,1,580,Tamamlandı
3359,2025-11-20,URN-101,3,2250,İptal Edildi
3360,2025-11-20,URN-119,1,160,Tamamlandı
3361,2025-11-20,URN-128,3,450,Tamamlandı
3362,2025-11-20,URN-111,3,1050,Tamamlandı
3363,2025-11-20,URN-101,3,2250,Tamamlandı
3364,2025-11-20,URN-111,1,350,Tamamlandı
3365,2025-11-20,URN-100,1,450,Tamamlandı
3366,2025-11-20,URN-125,3,1020,Tamamlandı
3367,2025-11-20,URN-111,2,700,Tamamlandı
3368,2025-11-20,URN-119,1,160,Tamamlandı
3369,2025-11-20,URN-126,2,1900,İade Edildi
3370,2025-11-20,URN-107,1,200,İptal Edildi
3371,2025-11-21,URN-101,2,1500,Tamamlandı
3372,2025-11-21,URN-101,3,2250,Tamamlandı
3373,2025-11-21,URN-101,1,750,Tamamlandı
3374,2025-11-21,URN-105,1,380,Tamamlandı
3375,2025-11-21,URN-116,1,240,Tamamlandı
3376,2025-11-21,URN-103,2,360,Tamamlandı
3377,2025-11-21,URN-110,2,2400,Tamamlandı
3378,2025-11-21,URN-125,2,680,Tamamlandı
3379,2025-11-22,URN-101,2,1500,Tamamlandı
3380,2025-11-22,URN-104,1,210,Tamamlandı
3381,2025-11-22,URN-105,1,380,Tamamlandı
3382,2025-11-22,URN-101,2,1500,Tamamlandı
3383,2025-11-22,URN-100,2,900,Tamamlandı
3384,2025-11-22,URN-108,1,850,Tamamlandı
3385,2025-11-22,URN-124,1,850,Tamamlandı
3386,2025-11-22,URN-110,2,2400,Tamamlandı
3387,2025-11-22,URN-113,1,90,Tamamlandı
3388,2025-11-22,URN-127,2,1160,İptal Edildi
3389,2025-11-22,URN-127,3,1740,İptal Edildi
3390,2025-11-22,URN-102,3,960,Tamamlandı
3391,2025-11-22,URN-125,3,1020,Tamamlandı
3392,2025-11-22,URN-114,3,150,İade Edildi
3393,2025-11-22,URN-111,3,1050,Tamamlandı
3394,2025-11-22,URN-101,3,2250,Tamamlandı
3395,2025-11-22,URN-126,3,2850,Tamamlandı
3396,2025-11-22,URN-129,2,540,Tamamlandı
3397,2025-11-22,URN-108,2,1700,Tamamlandı
3398,2025-11-23,URN-123,1,220,Tamamlandı
3399,2025-11-23,URN-118,1,190,Tamamlandı
3400,2025-11-23,URN-100,1,450,Tamamlandı
3401,2025-11-23,URN-117,2,820,Tamamlandı
3402,2025-11-23,URN-127,3,1740,Tamamlandı
3403,2025-11-23,URN-128,2,300,Tamamlandı
3404,2025-11-23,URN-125,3,1020,Tamamlandı
3405,2025-11-23,URN-125,1,340,Tamamlandı
3406,2025-11-23,URN-101,2,1500,Tamamlandı
3407,2025-11-23,URN-101,1,750,Tamamlandı
3408,2025-11-23,URN-100,2,900,Tamamlandı
3409,2025-11-23,URN-116,1,240,Tamamlandı
3410,2025-11-23,URN-101,1,750,Tamamlandı
3411,2025-11-23,URN-107,2,400,Tamamlandı
3412,2025-11-23,URN-125,2,680,Tamamlandı
3413,2025-11-23,URN-106,3,1350,Tamamlandı
3414,2025-11-23,URN-127,1,580,Tamamlandı
3415,2025-11-23,URN-101,3,2250,İptal Edildi
3416,2025-11-23,URN-100,2,900,Tamamlandı
3417,2025-11-23,URN-122,1,400,Tamamlandı
3418,2025-11-23,URN-101,2,1500,Tamamlandı
3419,2025-11-23,URN-128,3,450,İade Edildi
3420,2025-11-24,URN-114,3,150,Tamamlandı
3421,2025-11-24,URN-122,3,1200,Tamamlandı
3422,2025-11-24,URN-110,3,3600,Tamamlandı
3423,2025-11-24,URN-106,2,900,Tamamlandı
3424,2025-11-24,URN-106,3,1350,İade Edildi
3425,2025-11-24,URN-120,2,1300,Tamamlandı
3426,2025-11-24,URN-114,2,100,Tamamlandı
3427,2025-11-24,URN-103,1,180,Tamamlandı
3428,2025-11-24,URN-127,2,1160,Tamamlandı
3429,2025-11-24,URN-116,2,480,Tamamlandı
3430,2025-11-24,URN-101,1,750,Tamamlandı
3431,2025-11-24,URN-117,1,410,Tamamlandı
3432,2025-11-24,URN-101,3,2250,Tamamlandı
3433,2025-11-24,URN-101,2,1500,Tamamlandı
3434,2025-11-24,URN-129,3,810,Tamamlandı
3435,2025-11-25,URN-101,1,750,Tamamlandı
3436,2025-11-25,URN-106,2,900,Tamamlandı
3437,2025-11-25,URN-116,1,240,İade Edildi
3438,2025-11-25,URN-128,3,450,İptal Edildi
3439,2025-11-25,URN-110,2,2400,Tamamlandı
3440,2025-11-25,URN-120,3,1950,Tamamlandı
3441,2025-11-25,URN-101,3,2250,Tamamlandı
3442,2025-11-25,URN-108,3,2550,Tamamlandı
3443,2025-11-25,URN-128,2,300,Tamamlandı
3444,2025-11-25,URN-101,3,2250,Tamamlandı
3445,2025-11-26,URN-104,1,210,Tamamlandı
3446,2025-11-26,URN-123,3,660,Tamamlandı
3447,2025-11-26,URN-113,3,270,Tamamlandı
3448,2025-11-26,URN-107,2,400,Tamamlandı
3449,2025-11-26,URN-110,2,2400,Tamamlandı
3450,2025-11-26,URN-121,3,960,İptal Edildi
3451,2025-11-26,URN-104,3,630,Tamamlandı
3452,2025-11-26,URN-100,3,1350,İptal Edildi
3453,2025-11-26,URN-113,2,180,Tamamlandı
3454,2025-11-26,URN-102,3,960,İptal Edildi
3455,2025-11-26,URN-109,1,600,Tamamlandı
3456,2025-11-27,URN-120,1,650,İptal Edildi
3457,2025-11-27,URN-110,2,2400,Tamamlandı
3458,2025-11-27,URN-129,1,270,Tamamlandı
3459,2025-11-27,URN-121,1,320,Tamamlandı
3460,2025-11-27,URN-112,3,840,Tamamlandı
3461,2025-11-27,URN-119,1,160,Tamamlandı
3462,2025-11-28,URN-106,3,1350,Tamamlandı
3463,2025-11-28,URN-103,1,180,Tamamlandı
3464,2025-11-28,URN-111,1,350,Tamamlandı
3465,2025-11-28,URN-101,1,750,Tamamlandı
3466,2025-11-28,URN-100,3,1350,Tamamlandı
3467,2025-11-28,URN-119,3,480,Tamamlandı
3468,2025-11-28,URN-108,3,2550,Tamamlandı
3469,2025-11-28,URN-113,2,180,İade Edildi
3470,2025-11-28,URN-118,3,570,Tamamlandı
3471,2025-11-28,URN-107,1,200,Tamamlandı
3472,2025-11-28,URN-128,2,300,Tamamlandı
3473,2025-11-28,URN-106,1,450,Tamamlandı
3474,2025-11-28,URN-128,2,300,Tamamlandı
3475,2025-11-29,URN-124,3,2550,Tamamlandı
3476,2025-11-29,URN-101,1,750,Tamamlandı
3477,2025-11-29,URN-114,3,150,Tamamlandı
3478,2025-11-29,URN-108,2,1700,Tamamlandı
3479,2025-11-29,URN-104,2,420,Tamamlandı
3480,2025-11-29,URN-110,1,1200,Tamamlandı
3481,2025-11-29,URN-122,3,1200,Tamamlandı
3482,2025-11-29,URN-101,3,2250,Tamamlandı
3483,2025-11-29,URN-101,2,1500,Tamamlandı
3484,2025-11-29,URN-117,2,820,Tamamlandı
3485,2025-11-29,URN-129,2,540,Tamamlandı
3486,2025-11-29,URN-123,2,440,İptal Edildi
3487,2025-11-29,URN-109,1,600,Tamamlandı
3488,2025-11-29,URN-124,3,2550,Tamamlandı
3489,2025-11-29,URN-108,1,850,Tamamlandı
3490,2025-11-29,URN-100,3,1350,Tamamlandı
3491,2025-11-29,URN-104,2,420,Tamamlandı
3492,2025-11-29,URN-123,1,220,Tamamlandı
3493,2025-11-30,URN-120,2,1300,Tamamlandı
3494,2025-11-30,URN-120,1,650,Tamamlandı
3495,2025-11-30,URN-122,3,1200,Tamamlandı
3496,2025-11-30,URN-109,2,1200,Tamamlandı
3497,2025-11-30,URN-102,3,960,Tamamlandı
3498,2025-11-30,URN-108,1,850,Tamamlandı
3499,2025-11-30,URN-104,3,630,Tamamlandı
3500,2025-11-30,URN-103,2,360,Tamamlandı
3501,2025-11-30,URN-121,2,640,Tamamlandı
3502,2025-11-30,URN-129,1,270,Tamamlandı
3503,2025-11-30,URN-111,2,700,Tamamlandı
3504,2025-11-30,URN-123,1,220,İade Edildi
3505,2025-11-30,URN-102,3,960,İptal Edildi
3506,2025-11-30,URN-103,3,540,Tamamlandı
3507,2025-11-30,URN-120,1,650,Tamamlandı
3508,2025-11-30,URN-103,2,360,Tamamlandı
3509,2025-11-30,URN-106,2,900,Tamamlandı
3510,2025-11-30,URN-119,2,320,Tamamlandı
3511,2025-11-30,URN-105,2,760,Tamamlandı
3512,2025-12-01,URN-113,3,270,Tamamlandı
3513,2025-12-01,URN-110,1,1200,Tamamlandı
3514,2025-12-01,URN-111,1,350,Tamamlandı
3515,2025-12-01,URN-101,1,750,Tamamlandı
3516,2025-12-01,URN-104,2,420,Tamamlandı
3517,2025-12-01,URN-107,2,400,Tamamlandı
3518,2025-12-01,URN-108,3,2550,Tamamlandı
3519,2025-12-01,URN-107,3,600,Tamamlandı
3520,2025-12-01,URN-114,1,50,Tamamlandı
3521,2025-12-01,URN-104,2,420,Tamamlandı
3522,2025-12-01,URN-110,1,1200,Tamamlandı
3523,2025-12-01,URN-118,1,190,Tamamlandı
3524,2025-12-01,URN-108,2,1700,Tamamlandı
3525,2025-12-01,URN-102,1,320,Tamamlandı
3526,2025-12-01,URN-127,2,1160,Tamamlandı
3527,2025-12-01,URN-109,2,1200,Tamamlandı
3528,2025-12-02,URN-117,1,410,Tamamlandı
3529,2025-12-02,URN-106,1,450,Tamamlandı
3530,2025-12-02,URN-114,2,100,Tamamlandı
3531,2025-12-02,URN-114,3,150,İade Edildi
3532,2025-12-02,URN-104,1,210,Tamamlandı
3533,2025-12-02,URN-127,1,580,Tamamlandı
3534,2025-12-02,URN-125,1,340,Tamamlandı
3535,2025-12-02,URN-122,2,800,Tamamlandı
3536,2025-12-02,URN-111,3,1050,Tamamlandı
3537,2025-12-02,URN-121,2,640,Tamamlandı
3538,2025-12-02,URN-108,3,2550,Tamamlandı
3539,2025-12-02,URN-127,3,1740,Tamamlandı
3540,2025-12-02,URN-113,2,180,Tamamlandı
3541,2025-12-02,URN-126,1,950,Tamamlandı
3542,2025-12-02,URN-124,2,1700,Tamamlandı
3543,2025-12-02,URN-115,1,550,Tamamlandı
3544,2025-12-02,URN-104,1,210,Tamamlandı
3545,2025-12-02,URN-109,3,1800,Tamamlandı
3546,2025-12-02,URN-103,2,360,Tamamlandı
3547,2025-12-03,URN-106,3,1350,Tamamlandı
3548,2025-12-03,URN-101,2,1500,Tamamlandı
3549,2025-12-03,URN-128,3,450,Tamamlandı
3550,2025-12-03,URN-116,2,480,Tamamlandı
3551,2025-12-03,URN-101,3,2250,Tamamlandı
3552,2025-12-03,URN-125,2,680,Tamamlandı
3553,2025-12-03,URN-110,2,2400,Tamamlandı
3554,2025-12-03,URN-106,3,1350,Tamamlandı
3555,2025-12-03,URN-108,2,1700,Tamamlandı
3556,2025-12-03,URN-119,1,160,Tamamlandı
3557,2025-12-03,URN-123,1,220,Tamamlandı
3558,2025-12-03,URN-104,1,210,Tamamlandı
3559,2025-12-03,URN-106,3,1350,Tamamlandı
3560,2025-12-03,URN-116,1,240,Tamamlandı
3561,2025-12-03,URN-113,2,180,Tamamlandı
3562,2025-12-03,URN-113,1,90,Tamamlandı
3563,2025-12-03,URN-119,3,480,Tamamlandı
3564,2025-12-03,URN-121,2,640,Tamamlandı
3565,2025-12-04,URN-107,1,200,Tamamlandı
3566,2025-12-04,URN-102,1,320,Tamamlandı
3567,2025-12-04,URN-113,1,90,Tamamlandı
3568,2025-12-04,URN-104,3,630,Tamamlandı
3569,2025-12-04,URN-103,2,360,Tamamlandı
3570,2025-12-04,URN-110,1,1200,Tamamlandı
3571,2025-12-04,URN-110,1,1200,Tamamlandı
3572,2025-12-04,URN-116,2,480,Tamamlandı
3573,2025-12-04,URN-118,3,570,Tamamlandı
3574,2025-12-04,URN-111,1,350,Tamamlandı
3575,2025-12-05,URN-127,3,1740,Tamamlandı
3576,2025-12-05,URN-104,2,420,Tamamlandı
3577,2025-12-05,URN-117,2,820,İptal Edildi
3578,2025-12-05,URN-118,1,190,Tamamlandı
3579,2025-12-05,URN-110,1,1200,Tamamlandı
3580,2025-12-05,URN-107,1,200,Tamamlandı
3581,2025-12-06,URN-110,2,2400,Tamamlandı
3582,2025-12-06,URN-123,2,440,Tamamlandı
3583,2025-12-06,URN-110,1,1200,Tamamlandı
3584,2025-12-06,URN-104,2,420,Tamamlandı
3585,2025-12-06,URN-114,1,50,Tamamlandı
3586,2025-12-06,URN-128,1,150,İptal Edildi
3587,2025-12-06,URN-128,1,150,Tamamlandı
3588,2025-12-06,URN-121,1,320,Tamamlandı
3589,2025-12-06,URN-122,1,400,Tamamlandı
3590,2025-12-06,URN-117,1,410,Tamamlandı
3591,2025-12-06,URN-103,1,180,Tamamlandı
3592,2025-12-06,URN-119,3,480,Tamamlandı
3593,2025-12-06,URN-110,2,2400,Tamamlandı
3594,2025-12-06,URN-118,3,570,İptal Edildi
3595,2025-12-06,URN-110,1,1200,Tamamlandı
3596,2025-12-06,URN-104,1,210,Tamamlandı
3597,2025-12-06,URN-126,3,2850,Tamamlandı
3598,2025-12-06,URN-110,2,2400,Tamamlandı
3599,2025-12-06,URN-104,1,210,Tamamlandı
3600,2025-12-06,URN-108,3,2550,Tamamlandı
3601,2025-12-06,URN-126,1,950,Tamamlandı
3602,2025-12-07,URN-104,2,420,Tamamlandı
3603,2025-12-07,URN-110,2,2400,Tamamlandı
3604,2025-12-07,URN-105,1,380,İade Edildi
3605,2025-12-07,URN-117,2,820,Tamamlandı
3606,2025-12-07,URN-118,2,380,Tamamlandı
3607,2025-12-07,URN-108,2,1700,Tamamlandı
3608,2025-12-07,URN-110,2,2400,İade Edildi
3609,2025-12-08,URN-110,1,1200,Tamamlandı
3610,2025-12-08,URN-111,3,1050,Tamamlandı
3611,2025-12-08,URN-128,1,150,Tamamlandı
3612,2025-12-08,URN-120,1,650,Tamamlandı
3613,2025-12-08,URN-108,3,2550,İptal Edildi
3614,2025-12-08,URN-105,3,1140,Tamamlandı
3615,2025-12-08,URN-101,1,750,Tamamlandı
3616,2025-12-08,URN-109,3,1800,Tamamlandı
3617,2025-12-08,URN-110,1,1200,Tamamlandı
3618,2025-12-09,URN-107,2,400,Tamamlandı
3619,2025-12-09,URN-116,2,480,Tamamlandı
3620,2025-12-09,URN-120,1,650,Tamamlandı
3621,2025-12-09,URN-104,2,420,Tamamlandı
3622,2025-12-09,URN-109,3,1800,Tamamlandı
3623,2025-12-09,URN-113,2,180,Tamamlandı
3624,2025-12-09,URN-104,3,630,İade Edildi
3625,2025-12-10,URN-129,3,810,Tamamlandı
3626,2025-12-10,URN-110,3,3600,Tamamlandı
3627,2025-12-10,URN-123,1,220,Tamamlandı
3628,2025-12-10,URN-105,3,1140,Tamamlandı
3629,2025-12-10,URN-118,3,570,Tamamlandı
3630,2025-12-10,URN-120,3,1950,Tamamlandı
3631,2025-12-10,URN-111,2,700,Tamamlandı
3632,2025-12-10,URN-106,1,450,Tamamlandı
3633,2025-12-10,URN-106,3,1350,Tamamlandı
3634,2025-12-10,URN-104,2,420,Tamamlandı
3635,2025-12-10,URN-115,3,1650,Tamamlandı
3636,2025-12-10,URN-110,3,3600,Tamamlandı
3637,2025-12-10,URN-127,2,1160,Tamamlandı
3638,2025-12-11,URN-104,2,420,Tamamlandı
3639,2025-12-11,URN-118,2,380,Tamamlandı
3640,2025-12-11,URN-117,1,410,Tamamlandı
3641,2025-12-11,URN-129,3,810,Tamamlandı
3642,2025-12-11,URN-107,2,400,Tamamlandı
3643,2025-12-11,URN-104,3,630,Tamamlandı
3644,2025-12-11,URN-110,1,1200,İade Edildi
3645,2025-12-11,URN-120,2,1300,İade Edildi
3646,2025-12-11,URN-110,1,1200,İptal Edildi
3647,2025-12-11,URN-103,1,180,Tamamlandı
3648,2025-12-11,URN-104,3,630,Tamamlandı
3649,2025-12-11,URN-110,2,2400,Tamamlandı
3650,2025-12-12,URN-121,3,960,Tamamlandı
3651,2025-12-12,URN-112,2,560,Tamamlandı
3652,2025-12-12,URN-106,1,450,İptal Edildi
3653,2025-12-12,URN-127,2,1160,Tamamlandı
3654,2025-12-12,URN-123,3,660,Tamamlandı
3655,2025-12-12,URN-110,2,2400,Tamamlandı
3656,2025-12-12,URN-116,1,240,Tamamlandı
3657,2025-12-12,URN-111,3,1050,Tamamlandı
3658,2025-12-12,URN-108,3,2550,Tamamlandı
3659,2025-12-12,URN-128,3,450,Tamamlandı
3660,2025-12-13,URN-124,1,850,Tamamlandı
3661,2025-12-13,URN-119,2,320,Tamamlandı
3662,2025-12-13,URN-104,1,210,Tamamlandı
3663,2025-12-13,URN-110,3,3600,Tamamlandı
3664,2025-12-13,URN-122,3,1200,İade Edildi
3665,2025-12-13,URN-123,1,220,Tamamlandı
3666,2025-12-13,URN-119,3,480,Tamamlandı
3667,2025-12-13,URN-124,2,1700,İade Edildi
3668,2025-12-13,URN-128,3,450,Tamamlandı
3669,2025-12-13,URN-116,1,240,Tamamlandı
3670,2025-12-13,URN-123,2,440,Tamamlandı
3671,2025-12-13,URN-110,3,3600,İptal Edildi
3672,2025-12-13,URN-116,1,240,Tamamlandı
3673,2025-12-13,URN-124,3,2550,Tamamlandı
3674,2025-12-13,URN-109,1,600,Tamamlandı
3675,2025-12-13,URN-104,3,630,Tamamlandı
3676,2025-12-13,URN-126,1,950,Tamamlandı
3677,2025-12-13,URN-107,2,400,Tamamlandı
3678,2025-12-13,URN-106,1,450,Tamamlandı
3679,2025-12-14,URN-100,3,1350,Tamamlandı
3680,2025-12-14,URN-107,3,600,Tamamlandı
3681,2025-12-14,URN-119,1,160,Tamamlandı
3682,2025-12-14,URN-115,2,1100,Tamamlandı
3683,2025-12-14,URN-124,1,850,Tamamlandı
3684,2025-12-14,URN-105,3,1140,Tamamlandı
3685,2025-12-14,URN-110,2,2400,İptal Edildi
3686,2025-12-14,URN-116,3,720,Tamamlandı
3687,2025-12-14,URN-110,2,2400,Tamamlandı
3688,2025-12-14,URN-110,2,2400,Tamamlandı
3689,2025-12-14,URN-109,1,600,Tamamlandı
3690,2025-12-14,URN-115,1,550,Tamamlandı
3691,2025-12-14,URN-110,3,3600,Tamamlandı
3692,2025-12-15,URN-120,1,650,Tamamlandı
3693,2025-12-15,URN-128,2,300,Tamamlandı
3694,2025-12-15,URN-124,1,850,Tamamlandı
3695,2025-12-15,URN-113,2,180,Tamamlandı
3696,2025-12-15,URN-104,1,210,Tamamlandı
3697,2025-12-15,URN-106,3,1350,Tamamlandı
3698,2025-12-15,URN-126,2,1900,Tamamlandı
3699,2025-12-15,URN-104,3,630,Tamamlandı
3700,2025-12-16,URN-112,2,560,Tamamlandı
3701,2025-12-16,URN-110,2,2400,Tamamlandı
3702,2025-12-16,URN-112,2,560,Tamamlandı
3703,2025-12-16,URN-100,1,450,Tamamlandı
3704,2025-12-16,URN-114,2,100,Tamamlandı
3705,2025-12-16,URN-120,2,1300,Tamamlandı
3706,2025-12-17,URN-110,3,3600,Tamamlandı
3707,2025-12-17,URN-124,2,1700,Tamamlandı
3708,2025-12-17,URN-107,1,200,Tamamlandı
3709,2025-12-17,URN-108,2,1700,İade Edildi
3710,2025-12-17,URN-104,3,630,Tamamlandı
3711,2025-12-17,URN-127,3,1740,Tamamlandı
3712,2025-12-17,URN-104,1,210,Tamamlandı
3713,2025-12-17,URN-111,3,1050,Tamamlandı
3714,2025-12-17,URN-118,1,190,İptal Edildi
3715,2025-12-17,URN-113,1,90,Tamamlandı
3716,2025-12-17,URN-121,3,960,Tamamlandı
3717,2025-12-17,URN-128,3,450,İade Edildi
3718,2025-12-17,URN-121,2,640,Tamamlandı
3719,2025-12-18,URN-104,2,420,Tamamlandı
3720,2025-12-18,URN-107,2,400,Tamamlandı
3721,2025-12-18,URN-102,3,960,Tamamlandı
3722,2025-12-18,URN-121,3,960,Tamamlandı
3723,2025-12-18,URN-117,2,820,Tamamlandı
3724,2025-12-18,URN-110,3,3600,Tamamlandı
3725,2025-12-18,URN-122,2,800,Tamamlandı
3726,2025-12-18,URN-102,3,960,Tamamlandı
3727,2025-12-18,URN-110,1,1200,İade Edildi
3728,2025-12-18,URN-105,3,1140,İade Edildi
3729,2025-12-19,URN-102,3,960,Tamamlandı
3730,2025-12-19,URN-127,1,580,Tamamlandı
3731,2025-12-19,URN-129,1,270,Tamamlandı
3732,2025-12-19,URN-107,1,200,Tamamlandı
3733,2025-12-19,URN-108,3,2550,Tamamlandı
3734,2025-12-19,URN-112,1,280,Tamamlandı
3735,2025-12-20,URN-128,2,300,Tamamlandı
3736,2025-12-20,URN-108,2,1700,Tamamlandı
3737,2025-12-20,URN-117,2,820,Tamamlandı
3738,2025-12-20,URN-104,2,420,Tamamlandı
3739,2025-12-20,URN-122,1,400,Tamamlandı
3740,2025-12-20,URN-100,1,450,Tamamlandı
3741,2025-12-20,URN-122,3,1200,Tamamlandı
3742,2025-12-20,URN-119,3,480,Tamamlandı
3743,2025-12-20,URN-104,1,210,Tamamlandı
3744,2025-12-20,URN-115,1,550,İade Edildi
3745,2025-12-20,URN-110,3,3600,Tamamlandı
